domain,agent,classification,allowed,rule_source,matched_rule_directive,matched_rule_path,allow_rules,disallow_rules,robots_url,robots_status,robots_error,robots_parsed,robots_looks_html
bestbuy.com,Googlebot,Explicitly Allowed,True,explicit,,,,/nex/ | /m/e/* | /site/builder/* | /site/olspage.jsp?id=pcat17098* | /site/olstemplatemapper.jsp?id=pcat17098* | /site/olspage.jsp?id=pcat17089* | /site/olstemplatemapper.jsp?id=pcat17089* | /site/olspage.jsp?id=cat13503* | /site/olstemplatemapper.jsp?id=cat13503* | /site/olspage.jsp?id=pcat17007* | /site/olstemplatemapper.jsp?id=pcat17007* | /site/olspage.jsp?id=pcat17408* | /site/olstemplatemapper.jsp?id=pcat17408* | /site/olspage.jsp?id=cat12091* | /site/olstemplatemapper.jsp?id=cat12091* | /site/olspage.jsp?id=pcat17005* | /site/olstemplatemapper.jsp?id=pcat17005* | /site/olspage.jsp?id=cat12076* | /site/olstemplatemapper.jsp?id=cat12076* | /site/olspage.jsp?id=cat12080* | /site/olstemplatemapper.jsp?id=cat12080* | /site/olspage.jsp?id=cat12101* | /site/olstemplatemapper.jsp?id=cat12101* | /site/olstemplatemapper.jsp?id=pcat17006* | /site/olspage.jsp?id=pcat17006* | /browse-api/* | /site/clp/test-page/* | /site/test-page/* | /site/misc/test-pages/* | /site/offer/* | /site/compare?skus=* | /api/*.json | /availability/* | /cart | /cart/* | /cartitems/* | /fulfillment/* | /location/* | /pricing/* | /productfulfillment/* | /profile/* | /*template=_gameDetailsTab | /*template=_movieDetailsTab | /*template=_musicDetailsTab | /*template=_softwareDetailsTab | /*template=_accessoriesTab | /*template=_castAndCrewTab | /*template=_editorialTab | /*template=_episodesTab | /*template=_protectionAndServicesTab | /*template=_specificationsTab | /*template=_featuresSpoke | /*template=_buyingOptionsNewTab | /site/modals/* | /site/clp/conditional-offers/* | /site/total-tech-support/* | /site/clp/annette-test-listing/* | /site/shop-view-test-page/* | /site/clp/test/* | /site/test-cloud-ready/* | /site/clp/mystery-rewards-certificate/pcmcat1524134875052.c?id=pcmcat1524134875052 | /services/plans/* | /site/dni/* | /site/offerbuilder/* | /services/shoppingscheduler* | /site/test-page/* | /site/questions/submission* | /site/answers/submission* | /site/reviews/submission* | *==$ | */-? | */undefined$ | */null$ | *javascript:winopengld* | */site/olspage.jsp* | */product-selector/* | /purchasehistory/gift-receipt* | /contact-us?* | /ease/email | /ihc/invoice* | /identity/newAccount?* | /identity/signin?* | /identity/signin/forgotPassword?* | /dossier/service/appointment/*/*-* | /dossier/service/appointment/search?* | *armodelformat_facet* | *awardtype_facet* | *awardwinner_facet* | *awardyear_facet* | *blenderfunctions_facet* | *boxdesign_facet* | *cast_facet* | *cleaningpathwidthrange_facet* | *consumerlifestage_facet* | *decade_facet* | *defrosttype_facet* | *departmentid_facet* | *depthtype_facet* | *displayport_facet* | *doorstylesv_facet* | *drawertype_facet* | *dynamiccategory_facet* | *effectivemegapixels_facet* | *flashmodesmv_facet* | *framematerialmv_facet* | *giftcardthemesv_facet* | *handletype_facet* | *headsetstylesv_facet* | *heatingsource_facet* | *imagesensorsize_facet* | *imagesensortype11_facet* | *includedcolors_facet* | *inkmodelcompatibilitymv_facet* | *internalorexternal_facet* | *laptopuse_facet* | *lengthofcable_facet* | *mattressmaterial_facet* | *maximumsensitivity_facet* | *minfocallengthrange_facet* | *mobileinternalmemory_facet* | *monitorresponsetimerange_facet* | *monitorsnumberofusb30typecports_facet* | *monitorsnumberofusb31typecports_facet* | *mountmaterial_facet* | *networkingcabletype_facet* | *numberofbedroomsef_facet* | *numberofburnerssv_facet* | *numberofbuttons_facet* | *numberofdryingcycles_facet* | *numberoffanspeedssv_facet* | *numberofhdmiinputssv_facet* | *numberoflanports_facet* | *numberofspeakers_facet* | *numberofspeedssv_facet* | *numberofthunderbolt_ports_facet* | *numberofwashrinsecycle_facet* | *papersize_facet* | *playbackformatsmv_facet* | *productcategories_facet* | *screensizediagonalrange_facet* | *securityconnectivity_facet* | *securityresolution_facet* | *securitystoragetype_facet* | *softwareformat_facet* | *sqbprocessormodel_facet* | *sqbtotalstoragecapacity_facet* | *stringtype_facet* | *subclassid_facet* | *subgenre_facet* | *thruthedoordispenser_facet* | *toastingslotssv_facet* | *totaltechdeals_facet* | *touchscreentype_facet* | *transferrate_facet* | *transistorsize_facet* | *transmitterdistance_facet* | *treeheight_facet* | *treelightbulbcolor_facet* | *tubfinishmv_facet* | *varyinganglescreen_facet* | *vendorcollection_facet* | *videomemory_facet* | *viewfindertypemv_facet* | *virtualrealitycompatibility_facet* | *wanportssv_facet* | *wearingstyle_facet* | *currentprice2_facet* | *customerreviews_facet*Customer*Rating*5* | *customerreviews_facet*Customer*Rating*4* | *customerreviews_facet*Customer*Rating*3* | *customerreviews_facet*Customer*Rating*2* | *customerreviews_facet*Customer*Rating*1* | *soldout_facet* | */site/promo/*?*_facet* | */product/list/* | */email-subscription/* | *cp=1* | *cp=20* | *cp=6* | *cp=7* | *cp=8* | *cp=9* | *?*page=*&page=*$ | */site/searchpage.jsp?st=* | *?id*_facet*&st=* | *?id*_facet*_facet*&st=* | *?cp=*&id=*&st=*,https://www.bestbuy.com/robots.txt,200,,True,False
bestbuy.com,Googlebot-Image,Explicitly Allowed,True,explicit,disallow,,,,https://www.bestbuy.com/robots.txt,200,,True,False
bestbuy.com,Mediapartners-Google,Explicitly Allowed,True,explicit,disallow,,,,https://www.bestbuy.com/robots.txt,200,,True,False
bestbuy.com,DEFAULT/OTHER,Wildcard Rule (Allowed),True,wildcard,,,,/nex/ | /m/e/* | /site/builder/* | /site/olspage.jsp?id=pcat17098* | /site/olstemplatemapper.jsp?id=pcat17098* | /site/olspage.jsp?id=pcat17089* | /site/olstemplatemapper.jsp?id=pcat17089* | /site/olspage.jsp?id=cat13503* | /site/olstemplatemapper.jsp?id=cat13503* | /site/olspage.jsp?id=pcat17007* | /site/olstemplatemapper.jsp?id=pcat17007* | /site/olspage.jsp?id=pcat17408* | /site/olstemplatemapper.jsp?id=pcat17408* | /site/olspage.jsp?id=cat12091* | /site/olstemplatemapper.jsp?id=cat12091* | /site/olspage.jsp?id=pcat17005* | /site/olstemplatemapper.jsp?id=pcat17005* | /site/olspage.jsp?id=cat12076* | /site/olstemplatemapper.jsp?id=cat12076* | /site/olspage.jsp?id=cat12080* | /site/olstemplatemapper.jsp?id=cat12080* | /site/olspage.jsp?id=cat12101* | /site/olstemplatemapper.jsp?id=cat12101* | /site/olstemplatemapper.jsp?id=pcat17006* | /site/olspage.jsp?id=pcat17006* | /browse-api/* | /site/clp/test-page/* | /site/test-page/* | /site/misc/test-pages/* | /site/offer/* | /site/compare?skus=* | /api/*.json | /availability/* | /cart | /cart/* | /cartitems/* | /fulfillment/* | /location/* | /pricing/* | /productfulfillment/* | /profile/* | /*template=_gameDetailsTab | /*template=_movieDetailsTab | /*template=_musicDetailsTab | /*template=_softwareDetailsTab | /*template=_accessoriesTab | /*template=_castAndCrewTab | /*template=_editorialTab | /*template=_episodesTab | /*template=_protectionAndServicesTab | /*template=_specificationsTab | /*template=_featuresSpoke | /*template=_buyingOptionsNewTab | /site/modals/* | /site/clp/conditional-offers/* | /site/total-tech-support/* | /site/clp/annette-test-listing/* | /site/shop-view-test-page/* | /site/clp/test/* | /site/test-cloud-ready/* | /site/clp/mystery-rewards-certificate/pcmcat1524134875052.c?id=pcmcat1524134875052 | /services/plans/* | /site/dni/* | /site/offerbuilder/* | /services/shoppingscheduler* | /site/test-page/* | /site/questions/submission* | /site/answers/submission* | /site/reviews/submission* | *==$ | */-? | */undefined$ | */null$ | *javascript:winopengld* | */site/olspage.jsp* | */product-selector/* | /purchasehistory/gift-receipt* | /contact-us?* | /ease/email | /ihc/invoice* | /identity/newAccount?* | /identity/signin?* | /identity/signin/forgotPassword?* | /dossier/service/appointment/*/*-* | /dossier/service/appointment/search?* | *armodelformat_facet* | *awardtype_facet* | *awardwinner_facet* | *awardyear_facet* | *blenderfunctions_facet* | *boxdesign_facet* | *cast_facet* | *cleaningpathwidthrange_facet* | *consumerlifestage_facet* | *decade_facet* | *defrosttype_facet* | *departmentid_facet* | *depthtype_facet* | *displayport_facet* | *doorstylesv_facet* | *drawertype_facet* | *dynamiccategory_facet* | *effectivemegapixels_facet* | *flashmodesmv_facet* | *framematerialmv_facet* | *giftcardthemesv_facet* | *handletype_facet* | *headsetstylesv_facet* | *heatingsource_facet* | *imagesensorsize_facet* | *imagesensortype11_facet* | *includedcolors_facet* | *inkmodelcompatibilitymv_facet* | *internalorexternal_facet* | *laptopuse_facet* | *lengthofcable_facet* | *mattressmaterial_facet* | *maximumsensitivity_facet* | *minfocallengthrange_facet* | *mobileinternalmemory_facet* | *monitorresponsetimerange_facet* | *monitorsnumberofusb30typecports_facet* | *monitorsnumberofusb31typecports_facet* | *mountmaterial_facet* | *networkingcabletype_facet* | *numberofbedroomsef_facet* | *numberofburnerssv_facet* | *numberofbuttons_facet* | *numberofdryingcycles_facet* | *numberoffanspeedssv_facet* | *numberofhdmiinputssv_facet* | *numberoflanports_facet* | *numberofspeakers_facet* | *numberofspeedssv_facet* | *numberofthunderbolt_ports_facet* | *numberofwashrinsecycle_facet* | *papersize_facet* | *playbackformatsmv_facet* | *productcategories_facet* | *screensizediagonalrange_facet* | *securityconnectivity_facet* | *securityresolution_facet* | *securitystoragetype_facet* | *softwareformat_facet* | *sqbprocessormodel_facet* | *sqbtotalstoragecapacity_facet* | *stringtype_facet* | *subclassid_facet* | *subgenre_facet* | *thruthedoordispenser_facet* | *toastingslotssv_facet* | *totaltechdeals_facet* | *touchscreentype_facet* | *transferrate_facet* | *transistorsize_facet* | *transmitterdistance_facet* | *treeheight_facet* | *treelightbulbcolor_facet* | *tubfinishmv_facet* | *varyinganglescreen_facet* | *vendorcollection_facet* | *videomemory_facet* | *viewfindertypemv_facet* | *virtualrealitycompatibility_facet* | *wanportssv_facet* | *wearingstyle_facet* | *currentprice2_facet* | *customerreviews_facet*Customer*Rating*5* | *customerreviews_facet*Customer*Rating*4* | *customerreviews_facet*Customer*Rating*3* | *customerreviews_facet*Customer*Rating*2* | *customerreviews_facet*Customer*Rating*1* | *soldout_facet* | */site/promo/*?*_facet* | */product/list/* | */email-subscription/* | *cp=1* | *cp=20* | *cp=6* | *cp=7* | *cp=8* | *cp=9* | *?*page=*&page=*$ | */site/searchpage.jsp?st=* | *?id*_facet*&st=* | *?id*_facet*_facet*&st=* | *?cp=*&id=*&st=*,https://www.bestbuy.com/robots.txt,200,,True,False
bloomingdales.com,DEFAULT/OTHER,No Matching Rules (Implicitly Allowed),True,none,,,,,https://www.bloomingdales.com/robots.txt,403,,False,True
caseys.com,DEFAULT/OTHER,No Matching Rules (Implicitly Allowed),True,none,,,,,https://www.caseys.com/robots.txt,403,,False,True
chewy.com,*,Explicitly Allowed,True,explicit,,,,/app/buy | /app/deals? | /app/account | /app/ajax | /app/checkout | /*/dp/*?features | /*/dp/*?hybrid | /app/catalog/product-dimensions | /app/we | /app/write-review | /app/review-purchases | /app/api | /app/subs | /rp-resources | *query=* | /cc/ | /app/cc/ | /*?*ref=* | /*lp=* | /app/dp/* | /api/login | /app/login | /app/register | /app/resetpassword/ | /auth/ | /ca/app/login | /ca/app/write-review | /ca/app/review-purchases | /ca/app/register | /ca/app/api | /ca/app/resetpassword | /ca/app/account | /ca/ca/ | /ca/auth/ | /ca/api/login | *adId=* | /vet-care/scheduler | /api/event/ | login*targetUrl* | x_tr* | /shops/* | /pethealth/connect-with-a-vet/guest/ | /pethealth/connect-with-a-vet/schedule-tele* | /pethealth/connect-with-a-vet/schedule-chat*,https://www.chewy.com/robots.txt,200,,True,False
chewy.com,AdsBot-Google,Explicitly Allowed,True,explicit,,,/*lp=* | *query=*,,https://www.chewy.com/robots.txt,200,,True,False
chewy.com,Amazonbot,Explicitly Blocked,False,explicit,disallow,/,,/,https://www.chewy.com/robots.txt,200,,True,False
chewy.com,adidxbot,Explicitly Allowed,True,explicit,,,/*lp=* | *query=*,,https://www.chewy.com/robots.txt,200,,True,False
chewy.com,DEFAULT/OTHER,Wildcard Rule (Allowed),True,wildcard,,,,/app/buy | /app/deals? | /app/account | /app/ajax | /app/checkout | /*/dp/*?features | /*/dp/*?hybrid | /app/catalog/product-dimensions | /app/we | /app/write-review | /app/review-purchases | /app/api | /app/subs | /rp-resources | *query=* | /cc/ | /app/cc/ | /*?*ref=* | /*lp=* | /app/dp/* | /api/login | /app/login | /app/register | /app/resetpassword/ | /auth/ | /ca/app/login | /ca/app/write-review | /ca/app/review-purchases | /ca/app/register | /ca/app/api | /ca/app/resetpassword | /ca/app/account | /ca/ca/ | /ca/auth/ | /ca/api/login | *adId=* | /vet-care/scheduler | /api/event/ | login*targetUrl* | x_tr* | /shops/* | /pethealth/connect-with-a-vet/guest/ | /pethealth/connect-with-a-vet/schedule-tele* | /pethealth/connect-with-a-vet/schedule-chat*,https://www.chewy.com/robots.txt,200,,True,False
costco.com,DEFAULT/OTHER,No Matching Rules (Implicitly Allowed),True,none,,,,,https://costco.com/robots.txt,0,"ReadTimeout: HTTPSConnectionPool(host='www.costco.com', port=443): Read timed out. (read timeout=15.0)",False,False
cvs.com,DEFAULT/OTHER,No Matching Rules (Implicitly Allowed),True,none,,,,,https://www.cvs.com/robots.txt,403,,False,True
dickssportinggoods.com,DEFAULT/OTHER,No Matching Rules (Implicitly Allowed),True,none,,,,,https://www.dickssportinggoods.com/robots.txt,403,,False,True
dollargeneral.com,*,Explicitly Allowed,True,explicit,allow,/,/ | /etc.clientlibs,/apps | /etc/ | /home | /libs | /tmp | /var | /content/campaigns | /content/saml_login | /server | /conf | /health | /account-deletion$,https://www.dollargeneral.com/robots.txt,200,,True,False
dollargeneral.com,DEFAULT/OTHER,Wildcard Rule (Allowed),True,wildcard,allow,/,/ | /etc.clientlibs,/apps | /etc/ | /home | /libs | /tmp | /var | /content/campaigns | /content/saml_login | /server | /conf | /health | /account-deletion$,https://www.dollargeneral.com/robots.txt,200,,True,False
dollartree.com,*,Explicitly Allowed,True,explicit,,,,/cart | /checkout | /profile | /confirmation | /wishlist_settings | /wishlist | /en/cart | /en/checkout | /en/profile | /en/searchresults | /en/confirmation | /en/wishlist_settings | /en/wishlist | /es/cart | /es/checkout | /es/profile | /es/searchresults | /es/confirmation | /es/wishlist_settings | /es/wishlist | /es/lpc/*? | /lpc/*? | /ppc/*? | /product/*? | /bulk/,https://www.dollartree.com/robots.txt,200,,True,False
dollartree.com,DEFAULT/OTHER,Wildcard Rule (Allowed),True,wildcard,,,,/cart | /checkout | /profile | /confirmation | /wishlist_settings | /wishlist | /en/cart | /en/checkout | /en/profile | /en/searchresults | /en/confirmation | /en/wishlist_settings | /en/wishlist | /es/cart | /es/checkout | /es/profile | /es/searchresults | /es/confirmation | /es/wishlist_settings | /es/wishlist | /es/lpc/*? | /lpc/*? | /ppc/*? | /product/*? | /bulk/,https://www.dollartree.com/robots.txt,200,,True,False
doordash.com,DEFAULT/OTHER,No Matching Rules (Implicitly Allowed),True,none,,,,,https://doordash.com/robots.txt,403,,False,True
ebay.com,*,Explicitly Allowed,True,explicit,,,/ads.txt | /b/adidas-Yeezy-Sneakers-for-Men/15709/bn_86578781?*_trkparms=*pageci:*|parentrq:*iid:0 | /b/Collectible-Sneakers/bn_7000259435?*_trkparms=*pageci:*|parentrq:*iid:0 | /b/Jordan-Sneakers-for-Men/15709/bn_96541848?*_trkparms=*pageci:*|parentrq:*iid:0 | /b/New-Balance-Sneakers-for-Men/15709/bn_58747?*_trkparms=*pageci:*|parentrq:*iid:0 | /b/Sneakers-for-Men/15709/bn_57918?*_trkparms=*pageci:*|parentrq:*iid:0 | /b/*?*_mwBanner | /b/*?iid=*&var= | /b/*?iid=*&chn=ps | /b/*?iid=*&var=*&chn=ps | /sch/ebayadvsearch | /sch/allcategories/ | /sch/*_ul | /sch/*_fosrp | /sch/*_trksid | /sch/i.html?*&mkcid=2 | /signin/$ | /urw/*/product-reviews/,"/*_kw | /*?maspect | /*modules=SEARCH_REFINEMENTS_MODEL_V2 | /*redirect=mobile | /*redirect%3Dmobile | /*rt%3Dnc | /*rt=nc | /*src=urllib | /?SSOWebDispatcher&tg=web&ru= | /act/ | /adchoice | /buyer-preferences | /motors/diy/blog/* | /motors/fnd/* | /ads | /adsrepository | /afs/ | /atc/ | /adell-mutfak | /ahu-kadin | /antika-sanat | /arama | */b2ajax/all-filter | /bebek-anne | /bilgisayar-tablet | /cep-telefonu-ve-aksesuar | /delicacy | /ev-bahce | /giyim-aksesuar | /muzik-plak-enstruman | /otomobil-motor-aksesuar | /b/*, | /b/*?iid=*&var=*& | /b/*?iid=*&*&chn=ps | /b/*?iid=*&var=*&*&chn=ps | /b/*?*_nkw | /b/*?*& | /b/*?*| | /b/*%EF | /b/*LH_ | /b/*_dmd= | /b/*_dcat= | /b/*_pgn= | /b/*_sacat= | /b/*_saved | /b/*_sid= | /b/*_sop= | /b/*_stpos= | /b/*DO-NOT-BID | /b/*udhi= | /b/*udlo= | /b/Test-Category | /b/eBay-Use-Only | /b/eBay-Test-Only | /b/LP-Parent | /b/LL-Child | /b/eBay-User-Tools | /b/Test-Auctions | /b/Attributes | /bfl/ | /bgmt/ | /bin/ | /blueberry/ | /bo/ | /brw/ | /c/ | /cancel/ | /chocolatechip/ | /clp/ | /clt/store/ | /cnt/ | /contact/ | /csc/ | /cta/ | /ctg/ | /ctm/ | /dsc/ | /e/*? | /easy-shop | /ebay/cronus/ | /ebaylive/host | /ecaptcha/ | /edc/ | /experience/fic | /explore | /feed/ | /fdbk/ | /ficapp/ | /fol/ | /g/api/ | /gh/cart | /gh/collectbehaviorinfo | /gh/collectsysteminfo | /gh/useracquisition | /gsr/ | /gss/ | /gwc/ | /hcp/ | /heute/ | /ico/ | /ifh | /ipp/ | /itc/ | /itemmodules/ | /itemnotreceived/ | /itempolicy | /itm/*, | /itm/*/% | /itm/*/[ | /itm/*/browser.json | /itm/*action=BESTOFFER | /itm/*boolp= | /itm/*_nkw | /itm/*?fits | /itm/*&fits | /itm/*.jpg | /itm/*/%7B%7B | /itm/:/ | /itm/*_pgn= | /itm/addToCart | /itm/fetchmodules | /itm/sellerInfoV2 | /itm/soi | /itm/variationlogistics | /itm/watch/ | /itmhero/ | /lit/ | /logout | /lstng | /lst/ng/ | /lux/ | /lvx/ | /mbf/ | /merchanism/ | /mes/ | /mla/ | /mlt/ | /myb | /mye | /myebay | /mys | /nap/ | /nectar | /npk/ | /p/*thm= | /p/*surveyopen | /p/moduleprovider/ | /p/surveyopen | /personalization/ | /pgfeapp | /price-guide/ | /prp/ | /rcm/ | /recfb? | /recs/ | /res/ | /rewards | /rvh/ | /rye | /sch/i.html?_nkw= | /sch/i.html?*_nkw=*& | /sch/ | /sch/ajax | /sch/ebayadvsearch?_ | /sh/onboarding | /sh/str/fvfsavings | /ship/ | /shop/*& | /signin/ | /sio/ | /siteminderagent/ | /sl/*bn_*? | /sl/*SellLikeItem | /sl/*wnstart | /sl/node | /sl/ipe | /sme/ | /smevi/ | /sndmsg? | /soc/ | /splashui/ | /splashui_rc/ | /srv/ | /str/*_sacat | /str/*modules=STORE_CATEGORIES | /str/beacon/storefrontbeacon | /str/ssdemo | /str/svc | /talk/ | /tickets/ | /tkt | /today/ | /trylater/ | /ulk/i/ | /ulk/sch/ | /ulk/usr/ | /urw/ | /usr/*/all-follows | /usr/*/followers | /vas | /viitem | /vlabl | /vlt | /vod/ | /vplbl/ | /vsp/ | /.well-known/resource-that-should-not-exist-whose-status-code-should-not-be-200 | /wcs/ | /ws/",https://www.ebay.com/robots.txt,200,,True,False
ebay.com,AdIdxBot,Explicitly Allowed,True,explicit,,,,/*src=urllib | /adell-mutfak | /ahu-kadin | /antika-sanat | /arama | /bebek-anne | /bilgisayar-tablet | /cep-telefonu-ve-aksesuar | /ev-bahce | /giyim-aksesuar | /muzik-plak-enstruman | /nap/ | /otomobil-motor-aksesuar | /srv/,https://www.ebay.com/robots.txt,200,,True,False
ebay.com,AdsBot-Google,Explicitly Allowed,True,explicit,,,,/*src=urllib | /motors/diy/beacon/ | /adell-mutfak | /ahu-kadin | /antika-sanat | /arama | /bebek-anne | /bilgisayar-tablet | /cep-telefonu-ve-aksesuar | /ev-bahce | /giyim-aksesuar | /muzik-plak-enstruman | /nap/ | /otomobil-motor-aksesuar | /srv/,https://www.ebay.com/robots.txt,200,,True,False
ebay.com,AmazonBot,Explicitly Blocked,False,explicit,disallow,/,,/,https://www.ebay.com/robots.txt,200,,True,False
ebay.com,Bytespider,Explicitly Blocked,False,explicit,disallow,/,,/,https://www.ebay.com/robots.txt,200,,True,False
ebay.com,CCBot,Explicitly Blocked,False,explicit,disallow,/,,/,https://www.ebay.com/robots.txt,200,,True,False
ebay.com,ChatGLM-Spider,Explicitly Blocked,False,explicit,disallow,/,,/,https://www.ebay.com/robots.txt,200,,True,False
ebay.com,ClaudeBot,Explicitly Blocked,False,explicit,disallow,/,,/,https://www.ebay.com/robots.txt,200,,True,False
ebay.com,PerplexityBot,Explicitly Blocked,False,explicit,disallow,/,,/,https://www.ebay.com/robots.txt,200,,True,False
ebay.com,Twitterbot,Explicitly Allowed,True,explicit,,,,/*src=urllib | /srv/,https://www.ebay.com/robots.txt,200,,True,False
